"","county","weave_ct2010","Educ_HS_GradRateF","Educ_HS_CCRPI_ScoreF","Educ_pcExceeding_3Grade_ReadingF","Educ_pc_Exceeding_8Grade_MathF","Health_pcLBW_BirthsF","Health_pc_Under18_no_Health_InsF","Income_pcUnder18_in_povF","Income_pcFam_below200pc_povF","Income_pcHH_HousingBurdenF","Birth_to_Moms_noHSF","Educ_pc_postsecF","Educ_pcAdults_no_HSF","Health_pcAdults_no_Health_InsF","Income_Unemployment_rateF"
"83","Cobb",13067030107,0.758008445835671,0.592040943576306,0.8607707886031,0.0829800248477473,-0.187978226632303,1.07500773161464,1.14378939939707,1.04814706187258,0.762096950651197,0.861663307528362,0.473669772667797,0.378160601561851,0.682225131497482,0.678760147740585
"84","Cobb",13067030209,1.03910845859322,1.7009058772432,0.999741796787495,1.11951109303011,1.49047563440331,1.11082540831672,1.18900624013389,1.22083948513,1.83894274184849,0.963077668651115,1.12191511218018,0.954138444687341,0.983845628454816,0.78378271070397
"85","Cobb",13067030214,1.03059027638845,1.38545292197589,0.817641855028633,1.21519088393925,0.561969243192118,0.895919348104253,0.862440168145761,0.732366630773298,1.04741506626757,0.72644415936469,0.962202492300316,0.60443761136115,0.531414883018816,0.258669895887045
"86","Cobb",13067030215,0.604681166149734,0.95528980115684,0.55886825358183,0.545432347575263,0.633392811746825,-1.0621136449427,0.138970716356671,0.653421522998477,1.06582268662992,0.0926044023474786,0.896438472349785,0.686720160379077,0.129254220409038,0.183653779484628
"87","Cobb",13067030218,1.09873573402664,1.31853865873738,0.994949693056998,1.14608881272709,0.0620042633091711,0.967554701508409,1.17895805330349,0.845850223199603,1.47079033460155,0.913959313080662,1.15009969215898,0.820429302533209,0.689406571901228,1.18886973927703
"88","Cobb",13067030219,1.26058119591735,1.55751817030352,1.17225753108536,1.09293337333313,0.383410321805352,0.943676250373691,0.927753382543388,0.949465677154055,0.964580774637013,0.929272881610197,1.08433567220845,1.01585035645079,1.32137332743088,0.768779487423487
"89","Cobb",13067030220,0.383208428825604,0.458212417099266,1.19142594600735,0.603903330908628,-0.58080785368319,0.116371493134653,0.193507250378689,0.0860035608669523,0.4491674044913,0.625029798241936,0.736725852469924,0.563296336852187,0.373423194136403,-0.836565403588255
"90","Cobb",13067030222,0.383208428825604,0.458212417099266,0.990157589326502,0.603903330908628,1.27620492873919,-0.0592186972845025,0.470560881760004,0.510333515156614,0.596428367390075,0.870114504288591,0.736725852469924,0.553011018224946,0.739676654727451,0.738773040862519
"91","Cobb",13067030223,0.664308441583154,0.553804221725723,0.817641855028633,0.603903330908628,0.419122106082705,0.334775746438359,0.475333770504446,0.683025938414035,0.71607789974533,0.819407323727214,0.548828652611262,0.625008248615632,0.789946737553673,0.618747254618651
"92","Cobb",13067030224,0.758008445835671,0.592040943576306,0.501363008815874,0.471014732423709,0.990510654520359,0.53774258108347,1.07345209158425,0.623817107582919,0.68846646920181,1.03068724273295,0.473669772667797,0.840999939787691,0.940756986032339,0.693763371021069
"93","Cobb",13067030226,0.758008445835671,0.592040943576306,0.707423469227217,0.114873288484128,0.669104596024178,0.967554701508409,0.927753382543388,0.574476415223656,0.68846646920181,1.00533365245226,0.473669772667797,0.851285258414932,0.933575545628593,0.78378271070397
"94","Cobb",13067030227,0.758008445835671,0.592040943576306,0.50615511254637,0.51885462787828,1.27620492873919,-0.608423073383037,0.641380057876873,0.530069792100319,0.237479770324311,0.379945092195281,0.473669772667797,0.357589964307369,-0.588889819965564,-0.236436472368912
"95","Cobb",13067030228,0.425799339849475,0.496449138949849,1.10516807885841,0.370019397575171,1.16906957590713,-1.64713569774331,-0.0117520860993894,0.0366628685076893,-0.784143159785941,0.464457059797576,0.717936132484057,0.429587194698055,-0.323176525026961,0.303679565728496
"96","Cobb",13067030229,0.758008445835671,0.592040943576306,0.501363008815874,0.598587786969231,0.919087085965652,-2.81717980334453,0.098777969035055,0.826113946255897,0.0441997565196686,0.00809243474518375,0.473669772667797,0.511869743715982,0.165161422427768,-0.701536394063902
"97","Cobb",13067030230,0.510981161897218,0.840579635605092,0.113202606645669,-0.26253033121304,-0.0808428738002425,-0.226367855227535,0.214332117584701,0.549806069044025,0.320314061954872,0.337689108394134,0.811884732413388,0.60443761136115,-0.0718261108958502,0.273673119167529
"98","Cobb",13067030231,1.14132664505051,1.38545292197589,0.865562892333596,0.486961364241899,0.704816380301532,1.09888618274936,1.09857255866026,1.04321299263665,1.75610845021793,0.903919291329509,1.17828427213778,0.984994400569063,1.38600629106459,0.858798827106388
"99","Cobb",13067030232,1.03910845859322,1.7009058772432,-0.0113920903472365,1.11951109303011,0.490545674637411,0.883980122536893,0.550946376403237,0.979070092569613,1.00139601536171,0.903919291329509,1.12191511218018,0.553011018224946,0.825853939572403,0.31868278900898
"100","Cobb",13067030233,1.03910845859322,1.7009058772432,0.343223585709494,1.11951109303011,1.20478136018448,1.18246076172088,1.06340390475384,1.19616913895037,1.49840176514507,0.745383291304364,1.12191511218018,0.995279719196304,1.04129715168478,0.693763371021069
"101","Cobb",13067030234,1.00503572977412,1.57663653122881,1.1195443900499,1.23645305969684,0.526257458914765,1.05112928047993,1.06842799816904,1.17643286200666,0.909357913549972,0.827858520487444,0.990387072279115,1.19070077311388,1.09156723451101,1.08384717631364
"102","Cobb",13067030235,1.03910845859322,1.69134669678056,1.18663384227685,1.10888000515132,1.66903455579007,0.936691803416785,0.772006486672125,0.845850223199603,1.69168177894971,0.895468094569279,1.10312539219431,0.697005479006318,1.19210740016345,0.798785933984454
"103","Cobb",13067030236,1.89092667907064,1.90164866695876,1.52687320714209,1.07698674151494,0.669104596024178,0.95561547594105,1.07847618499945,1.37379563144372,0.918561723731146,0.777151339926067,1.5258940918763,1.19070077311388,1.42909493348707,1.18886973927703
"104","Cobb",13067030238,1.89092667907064,1.90164866695876,1.13871280497189,1.36402611424236,0.847663517410945,1.18246076172088,0.616259590800863,0.890256846322939,1.10263792735461,0.650383388522624,1.5258940918763,0.625008248615632,1.25674036379716,0.933814943508806
"105","Cobb",13067030239,1.89092667907064,1.90164866695876,1.46457585864564,1.33744839454538,0.526257458914765,1.2063392128556,0.852391981315358,1.14189437735518,0.973784584818187,0.743346552885149,1.5258940918763,0.686720160379077,1.0125713900698,0.903808496947839
